id_client,Surname,Pays,Sexe,Age,Score_Credit,Avoirs,Revenus_annuels,Carte_Platine,Nb_Contrats_Vie,Client_Patrimonial,Anciennete,Resiliation
19578,Isayeva,Spain,Female,67.0,732.0,,"365566,08",1.0,2.0,1.0,4.0,0
29814,Stanley,France,Male,28.0,561.0,10000.0,"25594,02",1.0,,0.0,22.0,0
15388,Udinese,Germany,Female,37.0,648.0,287007.02,"124431,7",1.0,2.0,0.0,22.0,0
20844,Beneventi,France,Male,39.0,,,"127767,82",1.0,2.0,1.0,19.0,0
9127,Artamonova,Germany,Female,28.0,811.0,345477.64,"29806,84",1.0,,1.0,13.0,0
6895,Monaldo,Germany,Female,34.0,757.0,268796.02,"99930,88",0.0,2.0,0.0,4.0,0
5474,Chao,,,42.0,620.0,223841.82,"249494,16",0.0,1.0,,13.0,0
7948,Robertson,France,Male,31.0,579.0,10000.0,"62298,5",1.0,2.0,0.0,19.0,0
6954,Ugochukwu,France,Female,62.0,428.0,225471.86,"126763,54",,1.0,1.0,4.0,0
32260,MacDonald,France,Female,33.0,612.0,10000.0,"295595,0",0.0,1.0,0.0,,1
8911,McGregor,Spain,Male,53.0,706.0,10000.0,"245878,34",0.0,2.0,,22.0,0
2975,Reppert,France,Female,26.0,682.0,231308.04,"233758,42",0.0,1.0,1.0,1.0,0
18358,Yevseyev,France,Female,36.0,633.0,,"261922,96",0.0,1.0,0.0,,0
7216,Yashina,France,Male,31.0,520.0,,"164671,5",1.0,1.0,0.0,13.0,0
21818,Ross,France,Male,31.0,622.0,10000.0,"80817,54",1.0,1.0,0.0,22.0,0
8461,Yeh,Germany,Female,21.0,672.0,81483.38,"67579,88",1.0,1.0,0.0,,0
20274,Fernandez,Spain,Female,41.0,513.0,224270.08,"331093,16",1.0,2.0,1.0,28.0,0
9954,Sagese,Germany,Female,30.0,,192114.74,"275946,34",1.0,2.0,0.0,7.0,0
9473,Hsiung,France,Female,31.0,488.0,205177.2,"258421,06",0.0,1.0,0.0,25.0,0
4147,De Luca,Spain,Male,33.0,779.0,10000.0,nan,1.0,2.0,0.0,10.0,0
3787,Grant,Spain,,28.0,604.0,10000.0,"148112,52",1.0,,1.0,19.0,0
15411,Sidorov,Germany,Female,26.0,805.0,95425.74,"67723,38",,,1.0,25.0,0
14343,P'an,,Male,32.0,686.0,10000.0,"368186,52",1.0,2.0,1.0,19.0,0
26611,Marchesi,,Female,33.0,564.0,281892.52,"136340,0",1.0,1.0,0.0,13.0,0
6269,Wang,Germany,Male,38.0,432.0,281119.6,"153712,6",1.0,2.0,1.0,7.0,0
5595,Hunt,,Male,41.0,643.0,265683.04000000004,"354726,82",1.0,1.0,0.0,7.0,0
13844,Ankudinov,France,,31.0,583.0,327957.58,"35077,84",1.0,1.0,0.0,13.0,0
30063,Samsonova,France,Female,39.0,579.0,343002.34,nan,1.0,2.0,0.0,10.0,0
4482,Gorshkov,Germany,Male,32.0,706.0,186696.86,"218363,56",1.0,2.0,1.0,16.0,0
16503,Tochukwu,France,Male,74.0,617.0,10000.0,"117899,96",1.0,2.0,1.0,31.0,0
27715,Tuan,Germany,Female,34.0,757.0,213722.72,"384023,92",0.0,2.0,,28.0,0
4859,Potter,Germany,Female,47.0,706.0,251243.78,"291607,4",1.0,1.0,1.0,19.0,0
573,Schroeder,France,Male,,541.0,265009.14,"182347,84",0.0,1.0,0.0,22.0,0
32972,Tang,Spain,Male,32.0,649.0,10000.0,"192334,38",0.0,1.0,1.0,4.0,1
18029,Goodman,France,,37.0,613.0,226573.0,"238306,88",1.0,1.0,1.0,28.0,0
14780,Ijendu,Germany,Male,51.0,,298489.18,nan,1.0,,0.0,22.0,0
28980,Padovesi,France,Female,29.0,582.0,10000.0,"178025,62",1.0,1.0,1.0,1.0,0
32794,Piccio,Spain,Male,33.0,612.0,148957.14,"27947,34",1.0,1.0,,16.0,1
24522,Fiorentini,Spain,Male,35.0,515.0,,"252555,56",0.0,1.0,1.0,31.0,0
25510,Foster,France,Female,40.0,699.0,254076.68,"214170,7",,1.0,0.0,25.0,0
20439,Hsing,Germany,Male,47.0,689.0,247625.0,"72242,84",,2.0,0.0,7.0,0
23764,Frolov,Spain,Male,61.0,580.0,,"199355,66",1.0,1.0,1.0,25.0,0
18538,Chiemezie,France,Male,72.0,668.0,10000.0,"151567,22",1.0,2.0,1.0,7.0,0
2464,Hardiman,Spain,Female,30.0,680.0,10000.0,"330263,16",1.0,1.0,0.0,10.0,0
11147,Hsiung,France,Female,31.0,543.0,286635.88,"133687,46000000002",0.0,1.0,0.0,13.0,0
7299,Tao,France,Male,33.0,572.0,146387.44,"49996,62",1.0,1.0,0.0,28.0,0
28358,Toscani,Germany,Female,26.0,592.0,220164.14,"275603,14",1.0,2.0,0.0,13.0,0
10005,Duncan,Germany,Male,26.0,688.0,302266.78,nan,1.0,1.0,1.0,25.0,0
1588,Izuchukwu,France,Male,24.0,809.0,229116.72,"377030,26",1.0,,0.0,22.0,0
5768,Keldie,France,Female,48.0,671.0,249539.54,"142065,3",0.0,1.0,1.0,19.0,0
33811,Caffyn,Germany,Male,,769.0,240203.0,"125683,78",0.0,1.0,0.0,22.0,1
19570,Schiavone,France,Male,29.0,591.0,10000.0,"227369,3",1.0,2.0,1.0,19.0,0
4772,Hill,,Female,,553.0,295753.96,"98726,84",1.0,2.0,0.0,4.0,0
485,Brown,Germany,Male,36.0,702.0,191120.96,"358537,74",1.0,2.0,0.0,28.0,0
12871,Johnson,Spain,Male,26.0,642.0,298477.4,"378799,52",1.0,1.0,1.0,25.0,0
25991,Barber,Spain,Male,31.0,629.0,275753.1,"271724,22",1.0,1.0,1.0,19.0,0
18202,Fraser,France,Female,40.0,604.0,10000.0,"256414,34",1.0,2.0,0.0,4.0,0
7762,Anderson,France,Male,31.0,581.0,10000.0,"188081,22",0.0,2.0,0.0,10.0,0
17326,Tuan,Spain,Female,44.0,768.0,131206.8,"366091,94",1.0,1.0,1.0,19.0,0
7211,Grant,Spain,,28.0,604.0,10000.0,"148112,52",1.0,,1.0,19.0,0
26858,Williamson,Germany,Male,27.0,742.0,390250.86,"53587,18",0.0,2.0,0.0,16.0,0
22345,Chukwueloka,Spain,Female,31.0,560.0,260683.38,"169094,78",1.0,1.0,0.0,16.0,0
33407,Thomson,Germany,Female,44.0,705.0,223463.16,"284839,74",1.0,1.0,0.0,31.0,1
33676,T'ao,,Male,43.0,637.0,281290.58,"212765,72",0.0,2.0,1.0,4.0,1
9376,Sal,Germany,Male,38.0,744.0,156046.34,"167541,72",1.0,2.0,0.0,19.0,0
7490,Todd,Spain,Female,32.0,725.0,10000.0,"287050,38",1.0,2.0,1.0,1.0,0
21092,Wright,France,Male,29.0,622.0,212973.92,"27576,7",1.0,1.0,1.0,22.0,0
3241,Trejo,France,Male,,,267520.64,"82685,58",1.0,1.0,0.0,19.0,0
30771,Calabresi,Spain,Female,34.0,640.0,165653.6,"347089,7",1.0,1.0,1.0,10.0,0
4736,Esomchi,France,,66.0,592.0,309900.38,"162535,18",1.0,1.0,1.0,16.0,0
22104,Kudryashova,France,Female,31.0,622.0,189377.88,"314610,94",1.0,1.0,1.0,4.0,0
20362,Edmondson,Spain,,42.0,633.0,10000.0,"168816,34",0.0,1.0,1.0,31.0,0
14146,Wilkinson,Spain,Male,33.0,778.0,242948.56,"75515,1",1.0,,1.0,16.0,0
20099,Findlay,Germany,Male,30.0,595.0,271364.22,"125725,76",1.0,2.0,1.0,28.0,0
29867,Walker,Germany,Male,19.0,598.0,310696.74,"357568,08",1.0,1.0,1.0,10.0,0
3991,Huang,Spain,Male,33.0,717.0,,"398934,46",0.0,1.0,0.0,4.0,0
24632,Yuan,Germany,Female,40.0,779.0,160940.46,nan,1.0,1.0,1.0,7.0,0
32140,Chizuoke,Germany,Male,50.0,652.0,260875.28,"44321,88",1.0,1.0,1.0,25.0,1
1038,McGarry,France,Male,35.0,430.0,247788.44,"15847,22",0.0,1.0,0.0,4.0,0
272,Fleming,Spain,Female,43.0,696.0,10000.0,"142812,74",1.0,2.0,1.0,13.0,0
32387,Brown,France,Female,45.0,624.0,147279.14,"346004,62",1.0,1.0,0.0,10.0,1
20194,Esposito,,Male,32.0,850.0,267295.96,"118832,36",0.0,2.0,0.0,7.0,0
1596,P'an,Spain,Female,38.0,593.0,187472.88,"144040,06",1.0,2.0,0.0,13.0,0
29674,Wilson,France,Female,37.0,652.0,10000.0,"296786,48",1.0,2.0,0.0,13.0,0
29868,Trevisani,Germany,Male,41.0,,251173.08,"50982,3",0.0,1.0,1.0,25.0,0
27769,Spence,France,Female,34.0,675.0,179889.16,nan,0.0,1.0,0.0,31.0,0
26076,Bruce,France,Male,42.0,645.0,206596.36,"11352,12",1.0,1.0,1.0,13.0,0
32212,Bage,Spain,Female,59.0,584.0,10000.0,"270520,22",0.0,1.0,1.0,4.0,1
27168,Hsieh,Spain,Male,34.0,613.0,10000.0,"93449,44",1.0,1.0,1.0,10.0,0
30065,Lu,France,Male,50.0,641.0,317181.46,"271821,56",1.0,2.0,1.0,19.0,0
5751,Fraser,Germany,Male,40.0,713.0,238893.68,"184616,36",1.0,2.0,1.0,10.0,0
10530,Pacheco,France,Female,29.0,712.0,10000.0,"298750,0",1.0,1.0,1.0,7.0,0
31992,Dobie,Spain,Male,42.0,661.0,367641.82,"68717,14",0.0,1.0,0.0,7.0,1
10751,Mason,France,Male,40.0,613.0,258679.8,"396619,16",0.0,1.0,0.0,22.0,0
23960,Mamelu,France,Male,43.0,767.0,162817.7,"165675,26",1.0,2.0,0.0,4.0,0
16646,Hingston,France,Female,27.0,781.0,10000.0,nan,0.0,2.0,0.0,16.0,0
7204,Kharlamova,France,Male,34.0,735.0,293592.86,"101716,98",1.0,1.0,0.0,4.0,0
23295,Beneventi,Germany,Female,40.0,502.0,244608.58,"402556,64",0.0,1.0,0.0,22.0,0
26608,McElyea,,Female,,554.0,10000.0,"90640,6",1.0,,1.0,28.0,0
16790,Akabueze,France,Male,,506.0,10000.0,"241684,2",0.0,2.0,0.0,22.0,0
18002,Chioke,France,,38.0,,294526.9,"77460,86",0.0,1.0,1.0,19.0,0
25825,Nebeolisa,Germany,Male,29.0,607.0,215218.0,"336514,88",1.0,1.0,,22.0,0
11605,Chiemenam,France,,44.0,679.0,247485.48,"13137,82",1.0,2.0,0.0,10.0,0
17649,Avdeeva,France,Female,38.0,619.0,10000.0,"242934,7",0.0,2.0,1.0,,0
809,Wright,France,Male,30.0,526.0,10000.0,"211991,36",0.0,2.0,0.0,28.0,0
4903,Musgrove,Spain,Male,55.0,653.0,,"93934,06",1.0,2.0,1.0,22.0,0
21340,Kwemtochukwu,France,Male,25.0,658.0,10000.0,"357896,8",0.0,2.0,1.0,10.0,0
27636,Ch'in,,Male,26.0,758.0,321479.52,"353104,04",1.0,1.0,0.0,13.0,0
10746,He,France,Female,32.0,607.0,,"402124,02",0.0,2.0,0.0,19.0,0
30334,Chiemela,France,Male,34.0,687.0,266541.12,"392185,24",1.0,1.0,0.0,16.0,0
33507,Chang,France,Male,37.0,606.0,174747.88,"355053,8",0.0,1.0,0.0,19.0,1
13017,Christian,Germany,Male,39.0,727.0,171230.92,"371924,64",0.0,2.0,0.0,16.0,0
13657,Lombardo,France,Male,50.0,594.0,172620.68,"377736,02",1.0,1.0,1.0,22.0,0
1388,Onyeorulu,Germany,Male,33.0,724.0,217129.66,"252171,44",1.0,2.0,0.0,16.0,0
31433,Frederick,Spain,Female,33.0,652.0,259665.02,"401754,12",1.0,1.0,,10.0,0
12562,Brookes,Spain,Female,26.0,702.0,280439.14,"129495,26",,1.0,1.0,13.0,0
928,Harriman,France,Male,31.0,554.0,10000.0,"395321,1",0.0,2.0,1.0,4.0,0
22260,Chukwudi,France,Female,60.0,633.0,148730.5,"30576,48",1.0,1.0,1.0,25.0,0
19234,Lori,Germany,,84.0,537.0,194484.68,"382471,96",1.0,,1.0,25.0,0
12698,Oster,France,Female,45.0,636.0,289718.46,"226805,08",1.0,1.0,1.0,22.0,0
8084,Siciliani,France,Male,43.0,736.0,362269.08,"115713,76",1.0,1.0,1.0,13.0,0
14911,Craig,France,Male,30.0,722.0,10000.0,"342753,08",1.0,2.0,0.0,16.0,0
7867,Ritchie,,Male,42.0,706.0,10000.0,"67428,68",1.0,2.0,1.0,28.0,0
8950,Lung,France,Female,33.0,697.0,184695.4,"355049,02",1.0,1.0,0.0,4.0,0
7315,Reed,Spain,Female,43.0,581.0,350345.8,"210472,04",0.0,1.0,1.0,13.0,0
19607,Wan,Spain,Male,43.0,538.0,10000.0,"263867,46",1.0,2.0,0.0,16.0,0
10323,Freeman,Germany,Female,34.0,630.0,223874.1,"286550,02",1.0,2.0,0.0,28.0,0
18260,Davis,Spain,Female,,,10000.0,"380403,16",1.0,2.0,1.0,16.0,0
7307,Revell,Spain,Female,57.0,,10000.0,"22115,620000000003",0.0,2.0,1.0,,0
18613,Shahan,France,Female,44.0,700.0,127563.52,"43749,84",1.0,1.0,0.0,7.0,0
3799,Li,France,Female,35.0,588.0,10000.0,"320970,48",1.0,,1.0,1.0,0
831,Romano,Germany,Female,31.0,636.0,171689.38,"159283,8",1.0,2.0,1.0,28.0,0
11454,Bell,France,Female,58.0,763.0,385823.1,"81650,36",0.0,1.0,1.0,28.0,0
20766,K'ung,Germany,Male,51.0,789.0,219354.18,"158530,76",1.0,1.0,0.0,10.0,0
17942,Kao,Spain,Male,30.0,850.0,,"65874,23999999999",0.0,2.0,1.0,7.0,0
17020,Shih,France,Female,40.0,550.0,238709.9,"118037,86",1.0,1.0,0.0,22.0,0
28587,Forbes,France,Female,32.0,729.0,10000.0,"311606,88",0.0,2.0,0.0,28.0,0
15457,Amadi,Germany,Male,38.0,489.0,262888.16000000003,"175325,46",1.0,2.0,1.0,7.0,0
1522,Hayes,,Male,38.0,533.0,150725.04,"218378,92",1.0,2.0,1.0,13.0,0
18931,Packham,Spain,Male,27.0,775.0,10000.0,"91614,52",1.0,1.0,1.0,13.0,0
29982,McDonald,Germany,Female,38.0,,239507.52,"225330,04",1.0,1.0,0.0,16.0,0
17284,Rosas,Spain,Female,69.0,,220607.46,"278520,68",0.0,1.0,1.0,4.0,0
10412,Yeh,France,Female,36.0,551.0,10000.0,"376958,24",1.0,,0.0,16.0,0
9670,Forbes,Spain,Male,46.0,507.0,195567.36,"112848,58",1.0,,1.0,19.0,0
24446,Doyle,Spain,Male,19.0,708.0,235231.72,"18983,54",1.0,1.0,1.0,22.0,0
6562,Rossi,France,Male,28.0,714.0,255448.74,"144114,54",1.0,1.0,1.0,19.0,0
22372,Ch'eng,France,Male,30.0,850.0,182898.78,"387618,46",1.0,1.0,1.0,19.0,0
13585,Napolitani,Germany,Female,41.0,632.0,173754.76,"77284,42",1.0,1.0,1.0,10.0,0
6167,Udinese,Spain,Male,25.0,546.0,265456.48,"220559,48",1.0,2.0,,22.0,0
11054,Olejuru,Spain,Male,35.0,687.0,211976.78,"54494,54",1.0,2.0,0.0,25.0,0
29181,Martin,Spain,,24.0,696.0,10000.0,"31767,04",0.0,1.0,0.0,28.0,0
10906,Onyemachukwu,France,Female,36.0,850.0,10000.0,"390389,9",1.0,2.0,1.0,19.0,0
6425,Tseng,Germany,Male,53.0,692.0,311853.98,"249634,38",0.0,2.0,0.0,22.0,0
10692,Bianchi,France,Female,50.0,648.0,215071.14,"389086,38",1.0,1.0,1.0,28.0,0
14308,Boyle,France,Female,33.0,544.0,10000.0,"258226,08",1.0,2.0,1.0,19.0,0
32699,Ko,,Female,59.0,589.0,10000.0,"262320,48",1.0,2.0,1.0,7.0,1
27357,Wu,France,Male,60.0,577.0,260779.4,"367233,46",1.0,2.0,1.0,31.0,0
12670,Amies,Spain,Male,39.0,640.0,10000.0,"221994,5",1.0,1.0,,10.0,0
15536,Mackenzie,Spain,Male,23.0,578.0,10000.0,"234249,96",1.0,2.0,0.0,25.0,0
32748,Daniels,France,Female,,536.0,10000.0,"353680,48",1.0,1.0,0.0,25.0,1
20627,Lo,France,Male,68.0,693.0,205411.98,"133138,14",1.0,1.0,1.0,13.0,0
28410,Holt,Spain,Female,35.0,564.0,10000.0,"221674,76",1.0,2.0,1.0,28.0,0
13825,Omeokachie,,Female,43.0,611.0,139795.5,"239992,66",1.0,,0.0,25.0,0
24415,Newman,France,Female,21.0,747.0,,"345365,14",1.0,2.0,0.0,13.0,0
9776,Gorman,France,Male,36.0,674.0,319051.4,"64937,44",0.0,1.0,1.0,7.0,0
4183,Griffin,Spain,,44.0,567.0,10000.0,"185354,3",1.0,2.0,0.0,28.0,0
28666,Holder,France,Male,30.0,831.0,10000.0,"16860,760000000002",0.0,2.0,1.0,7.0,0
13561,Montague,Spain,Male,39.0,481.0,232466.18,"257990,3",1.0,1.0,1.0,4.0,0
11920,T'ang,France,Male,36.0,680.0,242550.24,"137591,6",1.0,1.0,1.0,10.0,0
19159,Woodward,Germany,Male,,766.0,243645.4,"405286,48",0.0,1.0,0.0,,0
13655,Mackenzie,France,Female,33.0,456.0,386571.36,"126727,88",0.0,1.0,0.0,4.0,0
22421,Duncan,France,Female,39.0,486.0,205638.72,"251062,62",0.0,1.0,1.0,25.0,0
15165,Konovalova,France,Male,33.0,490.0,10000.0,"171585,66",1.0,2.0,1.0,4.0,0
3947,Perez,Germany,Male,36.0,724.0,199230.22,"31254,42",1.0,2.0,1.0,19.0,0
2230,Bruce,France,Male,39.0,625.0,10000.0,"210806,1",1.0,2.0,0.0,7.0,0
30892,Marchesi,,Female,32.0,510.0,10000.0,"67030,34",0.0,2.0,1.0,4.0,0
16948,Matveyeva,France,Female,39.0,625.0,271573.84,"252632,14",0.0,1.0,1.0,10.0,0
5957,Darling,Germany,Female,27.0,656.0,,"43997,44",1.0,2.0,0.0,10.0,0
14686,Coates,Spain,Male,47.0,605.0,295287.08,"388620,54",1.0,1.0,0.0,22.0,0
30420,Hort,France,Female,47.0,572.0,10000.0,"82199,4",1.0,2.0,0.0,7.0,0
19969,Hart,France,Female,27.0,557.0,185478.16,"256193,12",1.0,1.0,1.0,10.0,0
28607,Buccho,Germany,,31.0,806.0,287307.02,"391606,74",1.0,1.0,0.0,31.0,0
18879,Obiuto,Germany,Male,30.0,691.0,243855.78,"52396,78",1.0,1.0,0.0,22.0,0
24119,Kiernan,Spain,Male,22.0,669.0,10000.0,"362327,48",1.0,2.0,0.0,31.0,0
21505,McConnell,Spain,Female,32.0,786.0,239025.18,"41593,32",1.0,1.0,0.0,19.0,0
30654,Bruno,Germany,Male,36.0,430.0,287984.96,"254746,84",,2.0,0.0,4.0,0
355,Downie,France,Female,38.0,660.0,231141.56,"401813,18",1.0,2.0,0.0,16.0,0
22497,Marino,France,Female,32.0,521.0,283110.02,"268706,42000000004",1.0,2.0,,7.0,0
12519,Schofield,France,Female,34.0,838.0,10000.0,"64944,14",1.0,2.0,0.0,25.0,0
20654,Bidwill,Germany,Male,30.0,576.0,274348.82,"197534,06",0.0,2.0,0.0,22.0,0
17953,Boyle,Spain,Female,30.0,627.0,10000.0,"236816,94",1.0,1.0,1.0,19.0,0
5152,Pai,,Female,35.0,636.0,10000.0,"56258,92",1.0,2.0,1.0,7.0,0
711,Murray,Spain,Female,31.0,710.0,10000.0,"29123,46",1.0,2.0,,16.0,0
20399,Bianchi,Germany,Male,40.0,672.0,188051.76,"387784,38",1.0,2.0,0.0,13.0,0
3475,Pugliesi,France,Male,48.0,623.0,246938.76,"327180,5",1.0,1.0,1.0,16.0,0
26944,Hao,France,,32.0,750.0,10000.0,"201222,94",1.0,2.0,,16.0,0
4303,Chiang,France,Female,31.0,769.0,245704.52,"305337,28",1.0,2.0,0.0,19.0,0
1792,Thompson,,Male,47.0,673.0,10000.0,"227524,32",0.0,2.0,0.0,4.0,0
3095,Lahti,France,Male,33.0,731.0,10000.0,"159890,22",1.0,2.0,1.0,13.0,0
3060,Clark,France,Female,46.0,743.0,10000.0,"236872,16",1.0,1.0,,28.0,0
24540,Kennedy,Spain,Male,38.0,671.0,195349.88,"17295,14",1.0,2.0,0.0,1.0,0
9497,Rapuokwu,France,Female,37.0,740.0,10000.0,"156450,62",1.0,2.0,1.0,28.0,0
30610,Hsiao,France,Male,47.0,745.0,10000.0,"301579,42",0.0,2.0,0.0,16.0,0
18649,Lung,France,Male,29.0,456.0,224000.98,"316839,24",1.0,,1.0,16.0,0
5110,Romero,Germany,Female,32.0,587.0,260890.08,"271029,56",1.0,2.0,1.0,10.0,0
32807,Ikechukwu,Germany,Female,42.0,791.0,237314.82,"289893,36",0.0,2.0,1.0,31.0,1
15161,Barnett,Spain,Male,35.0,643.0,10000.0,"145958,7",0.0,2.0,0.0,7.0,0
18089,Ibekwe,France,Female,,548.0,,"121344,18",0.0,1.0,1.0,13.0,0
6239,Bruno,France,,33.0,493.0,191583.38,"129319,06",1.0,1.0,1.0,25.0,0
26769,Jones,Germany,Female,36.0,850.0,283960.46,"208039,3",1.0,2.0,1.0,1.0,0
33477,Matveyeva,France,Male,45.0,623.0,10000.0,"403067,44",1.0,1.0,0.0,1.0,1
5038,Henry,Germany,Female,40.0,608.0,253458.84,"132328,9",0.0,1.0,0.0,25.0,0
11768,Sagese,Spain,Male,34.0,699.0,10000.0,"163020,92",1.0,1.0,1.0,25.0,0
15178,Griffiths,France,Male,26.0,634.0,10000.0,"53521,92",1.0,1.0,0.0,25.0,0
13010,Macleod,France,Female,21.0,711.0,,"12817,36",0.0,2.0,1.0,1.0,0
28962,Suttor,Germany,Male,54.0,751.0,322735.2,"242359,84",0.0,2.0,1.0,28.0,0
31813,McKay,Spain,Male,34.0,581.0,10000.0,"172350,5",0.0,2.0,1.0,4.0,0
33750,Yu,France,Female,,682.0,235340.96,"52170,34",1.0,1.0,0.0,16.0,1
7049,Barton,France,Male,39.0,578.0,10000.0,nan,1.0,2.0,0.0,7.0,0
9232,Kang,France,Male,29.0,,10000.0,"294477,08",1.0,2.0,1.0,10.0,0
15697,Fowler,France,Female,36.0,666.0,10000.0,"327333,98",0.0,1.0,1.0,25.0,0
15775,Okechukwu,France,Male,22.0,733.0,10000.0,"244404,38",1.0,2.0,1.0,16.0,0
20210,Zaitsev,Spain,Male,28.0,695.0,202041.72,"125984,98",1.0,1.0,1.0,1.0,0
15999,Toscani,France,Male,36.0,613.0,,"176687,46",0.0,1.0,0.0,28.0,0
23040,Rossi,Spain,Male,37.0,590.0,349805.84,"266512,36",1.0,1.0,1.0,19.0,0
18628,Hayward,France,Male,43.0,695.0,210842.2,"212282,56",1.0,1.0,1.0,4.0,0
24445,Dellucci,Germany,Male,43.0,685.0,227178.94,"399617,02",0.0,2.0,1.0,28.0,0
6654,Yates,France,Male,25.0,746.0,10000.0,nan,0.0,2.0,1.0,28.0,0
29326,Lettiere,France,Male,51.0,661.0,303213.2,"146043,8",1.0,1.0,1.0,19.0,0
25191,Lira,France,Male,43.0,639.0,209221.84,"384593,56",1.0,2.0,0.0,19.0,0
12316,Tseng,Spain,Female,39.0,815.0,10000.0,"180335,76",1.0,,1.0,19.0,0
20309,Simmons,Germany,Female,53.0,711.0,257610.06,"214857,02",1.0,1.0,0.0,16.0,0
18098,Folliero,France,Female,36.0,637.0,343879.76,"155009,52",1.0,1.0,1.0,28.0,0
11799,Faria,France,Female,41.0,642.0,240343.42,"85348,94",1.0,1.0,1.0,22.0,0
7467,Onyekachi,France,Female,32.0,593.0,10000.0,"313956,72",1.0,2.0,1.0,10.0,0
9757,Woolacott,France,Female,31.0,616.0,10000.0,"162912,34",0.0,1.0,1.0,,0
23669,Volkova,France,Female,23.0,756.0,235136.62,"236816,22",,1.0,1.0,4.0,0
25421,Burtch,,Male,32.0,555.0,10000.0,"347211,92",0.0,,1.0,31.0,0
6222,He,France,Male,,438.0,10000.0,"283719,1",1.0,2.0,0.0,7.0,0
3459,Taylor,France,Male,38.0,728.0,241869.48,"288118,1",1.0,1.0,1.0,4.0,0
26988,Serena,Spain,Female,33.0,,301161.22,"319197,12",1.0,1.0,1.0,19.0,0
13653,Krichauff,France,Female,34.0,700.0,162645.38,"266272,58",1.0,1.0,0.0,7.0,0
17962,Glassman,France,Female,41.0,620.0,10000.0,"187704,94",0.0,2.0,0.0,28.0,0
9358,Brient,Germany,Male,38.0,589.0,194438.42,"208213,94",1.0,1.0,0.0,25.0,0
33624,North,Germany,Female,47.0,687.0,192438.58,"327690,98",0.0,1.0,0.0,4.0,1
22903,Mackay,France,Male,59.0,583.0,264900.28,"145105,42",0.0,1.0,1.0,22.0,0
13564,Collins,Germany,,30.0,729.0,137338.84,"300222,74",1.0,1.0,0.0,19.0,0
9082,Hsiao,France,Female,29.0,640.0,10000.0,"99808,52",1.0,2.0,0.0,13.0,0
18500,Lee,France,Male,32.0,620.0,10000.0,"122278,18",1.0,2.0,0.0,19.0,0
13293,Costa,Germany,Female,42.0,787.0,158967.94,"98547,82",0.0,2.0,1.0,7.0,0
17289,Bibi,Spain,Male,40.0,786.0,10000.0,"92497,6",0.0,2.0,0.0,19.0,0
2185,Estrada,,Female,19.0,754.0,10000.0,"389282,22",1.0,1.0,0.0,,0
21916,Beneventi,Spain,Male,,773.0,10000.0,"124675,58",1.0,2.0,0.0,,0
22942,Raymond,Spain,Female,29.0,645.0,10000.0,nan,1.0,2.0,1.0,13.0,0
26071,Fleetwood-Smith,Spain,Male,18.0,677.0,279593.74,"239717,8",1.0,2.0,1.0,25.0,0
18822,Romani,France,Male,21.0,710.0,228261.92,"122383,98",1.0,2.0,,13.0,0
6583,Nicholls,,Male,27.0,697.0,292447.36,"191182,3",1.0,2.0,0.0,25.0,0
24114,Bozeman,France,Male,41.0,667.0,,"344363,54",0.0,2.0,0.0,19.0,0
29277,Artemiev,France,Female,37.0,573.0,,"397990,74",,2.0,,19.0,0
4974,Cheng,France,Male,29.0,658.0,301025.68,"50414,04",1.0,1.0,0.0,,0
21892,Pai,Germany,Male,50.0,,186605.3,"401874,32",1.0,1.0,1.0,22.0,0
1293,Degtyaryov,Germany,Female,42.0,616.0,245799.9,"310533,62",,2.0,0.0,19.0,0
14571,Akhtar,France,Male,31.0,641.0,234989.98,"74463,2",1.0,1.0,1.0,28.0,0
4718,Osonduagwuike,Germany,Male,38.0,837.0,263465.7,"169154,76",1.0,1.0,1.0,7.0,0
21175,Pai,France,Female,47.0,754.0,381027.34,"64877,66",1.0,1.0,0.0,4.0,0
4706,Butusov,France,,42.0,695.0,252907.26,"102749,28",0.0,1.0,0.0,22.0,0
5040,Onuora,France,Female,40.0,683.0,10000.0,"161524,0",0.0,2.0,0.0,4.0,0
13300,Zotova,France,Male,38.0,676.0,10000.0,"81289,58",0.0,2.0,1.0,4.0,0
11627,Burns,Germany,Female,25.0,416.0,205477.94,"331046,66",1.0,2.0,1.0,1.0,0
4403,Black,,Male,28.0,627.0,152194.46,"271008,98",1.0,1.0,1.0,16.0,0
3786,Adams,France,Male,28.0,791.0,10000.0,"358870,96",1.0,1.0,,13.0,0
18080,Ch'eng,Germany,Female,56.0,686.0,233284.16,"171107,74",1.0,1.0,1.0,16.0,0
10426,Hill,France,Male,43.0,529.0,,"206697,32",0.0,2.0,0.0,19.0,0
29794,Angelo,Spain,Male,28.0,693.0,300237.66,"165484,76",0.0,1.0,1.0,4.0,0
29883,Titheradge,France,Male,38.0,535.0,181964.14,"28476,7",1.0,1.0,0.0,25.0,0
22206,Wan,Spain,Male,31.0,577.0,10000.0,"402790,5",1.0,1.0,,19.0,0
28259,Milano,Spain,,38.0,759.0,10000.0,"51556,78",1.0,2.0,0.0,4.0,0
12256,Ogbonnaya,Germany,Female,32.0,728.0,265544.2,"315286,96",1.0,2.0,1.0,28.0,0
12996,Kaur,France,Male,31.0,582.0,10000.0,"77494,06",1.0,2.0,1.0,7.0,0
